seed_a,seed_b,d_l2
76008,76015,0.0014977625517779718
76008,76016,0.0023842173642325873
76008,76017,0.0011824791213054478
76008,76018,0.000625917129639633
76008,76019,0.0004612254957012999
76009,76010,0.0011686921690112616
76009,76011,0.0016235942774316227
76009,76012,0.0007715974963781723
76009,76013,0.002256007587279426
76009,76014,0.0006170990632563817
76009,76015,0.0003992169131278983
76009,76016,0.001243769388929456
76009,76017,0.002372310574835889
76009,76018,0.0006631790259516351
76009,76019,0.0008539115670892497
76010,76011,0.000520410327119084
76010,76012,0.0004131135550350405
76010,76013,0.0011266108183468327
76010,76014,0.0015144528277430283
76010,76015,0.0014965656816726162
76010,76016,0.002390897511223008
76010,76017,0.001217152785495793
76010,76018,0.0006035162709111311
76010,76019,0.0006028461454036623
76011,76012,0.000868117307854493
76011,76013,0.0006360848889122591
76011,76014,0.002020439028502603
76011,76015,0.0019124162268157109
76011,76016,0.0027971145527347233
76011,76017,0.0007694226029600304
76011,76018,0.0010021651484650482
76011,76019,0.0008665566545574372
76012,76013,0.001497212211986043
76012,76014,0.0011701347749454665
76012,76015,0.001090229789881195
76012,76016,0.0019873181998348124
76012,76017,0.0016055473323786707
76012,76018,0.0003090308382539995
76012,76019,0.00038387258452408945
76013,76014,0.002636816852338028
76013,76015,0.002543134372893565
76013,76016,0.0034220896821955922
76013,76017,0.0002193387803814834
76013,76018,0.001627567523167476
76013,76019,0.001480506294294011
76014,76015,0.0007448223010884339
76014,76016,0.0013085811720745918
76014,76017,0.0027147053327009557
76014,76018,0.0011645144230128716
76014,76019,0.0013860470770754598
76015,76016,0.000916101833987888
76015,76017,0.0026719110270091296
76015,76018,0.0009757522241416011
76015,76019,0.001086267920863888
76016,76017,0.0035619178360132967
76016,76018,0.0018303996334376807
76016,76019,0.001944775710158458
76017,76018,0.0017564406905480315
76017,76019,0.001630269922287035
76018,76019,0.00031881284961061984
