seed_a,seed_b,d_l2
78013,78016,0.0003941291529975716
78013,78017,0.0006896910673298933
78013,78018,0.0003722706745347352
78013,78019,0.0011180048986839189
78014,78015,0.0008491740445675048
78014,78016,0.0007108648463735888
78014,78017,0.000488319345586065
78014,78018,0.0007546625020135506
78014,78019,0.0012326902857490987
78015,78016,0.0002397733804533981
78015,78017,0.0008362690523607031
78015,78018,0.0002886853973223803
78015,78019,0.0008194756158807926
78016,78017,0.0007818068982097098
78016,78018,0.00017076040734002564
78016,78019,0.0009039926225671703
78017,78018,0.0008978678246848337
78017,78019,0.0008734269904544944
78018,78019,0.0010463135661551734
